chrII	420630	420631	1
chrII	429834	429835	1
chrII	430186	430187	1
chrII	441921	441922	1
chrII	442105	442106	3
chrII	444064	444065	1
chrII	466324	466325	1
chrII	498129	498130	1
chrII	498137	498138	1
chrII	498139	498140	1
chrII	498142	498143	1
chrII	498154	498155	2
chrII	498164	498165	1
chrII	498168	498169	1
chrII	498169	498170	4
chrII	498174	498175	2
chrII	498179	498180	4
chrII	498180	498181	1
chrII	498184	498186	2
chrII	498187	498189	2
chrII	498189	498190	3
chrII	498192	498193	3
chrII	498193	498194	2
chrII	498195	498196	4
chrII	498196	498197	5
chrII	498198	498199	4
chrII	498199	498200	1
chrII	498208	498209	1
chrII	498210	498211	1
chrII	498213	498214	3
chrII	498215	498216	2
chrII	498220	498221	1
chrII	498232	498233	3
chrII	498239	498240	2
chrII	498245	498246	7
chrII	498248	498249	2
chrII	498259	498260	3
chrII	498264	498265	1
chrII	498274	498276	1
chrII	498279	498280	1
chrII	498286	498287	3
chrII	498348	498349	1
chrII	499743	499744	1
chrII	500422	500423	1
chrII	500423	500424	4
chrII	506909	506910	1
chrII	513201	513202	1
chrII	513712	513713	1
chrII	518018	518019	1
chrII	521364	521365	1
chrII	529561	529562	1
chrII	534011	534012	1
chrII	535287	535289	1
chrII	535999	536000	2
chrII	536098	536099	1
chrII	536157	536158	1
chrII	546654	546655	1
chrII	546701	546702	1
chrII	547501	547502	3
chrII	551196	551197	1
chrII	551314	551315	1
chrII	553424	553425	1
chrII	569887	569888	1
chrII	571152	571153	2
chrII	574886	574887	2
chrII	588803	588804	4
chrII	593973	593974	2
chrII	601858	601859	3
chrII	628258	628259	1
chrII	628328	628329	1
chrII	632316	632317	1
chrII	632917	632918	1
chrII	634071	634072	1
chrII	634194	634195	1
chrII	634219	634220	1
chrII	639246	639247	1
chrII	641604	641605	2
chrII	641620	641621	1
chrII	641651	641652	2
chrII	641674	641675	3
chrII	641704	641705	1
chrII	641710	641711	1
chrII	641726	641727	1
chrII	641734	641735	3
chrII	645978	645979	4
chrII	646105	646106	1
chrII	652550	652551	1
chrII	658486	658487	2
chrII	665244	665245	2
chrII	678493	678494	1
chrII	680937	680938	1
chrII	680939	680942	1
chrII	680972	680973	5
chrII	688688	688689	1
chrII	688716	688717	1
chrII	688728	688729	1
chrII	688734	688735	5
chrII	689912	689913	2
chrII	689915	689916	4
chrII	689920	689921	1
chrII	691301	691302	1
chrII	695430	695431	1
chrII	710910	710911	6
chrII	711797	711798	2
chrII	713406	713407	6
chrII	740737	740738	2
chrII	740797	740798	2
chrII	740828	740829	2
chrII	743603	743604	1
chrII	745206	745207	2
chrII	745973	745974	2
chrII	751572	751573	1
chrII	751573	751574	3
chrII	753444	753445	1
chrII	762051	762052	1
chrII	763328	763329	1
chrII	765341	765342	3
chrII	773115	773116	1
chrII	779774	779775	3
chrII	779777	779778	1
chrII	779785	779786	3
chrII	785701	785702	2
chrII	789449	789450	2
chrII	789487	789488	1
chrII	792827	792828	1
chrII	792910	792911	1
chrII	795169	795170	1
chrII	803294	803295	1
chrIII	158	159	1
chrIII	16637	16638	3
chrIII	30889	30890	2
chrIII	37476	37477	1
chrIII	49768	49769	1
chrIII	50918	50920	1
chrIII	52334	52335	2
chrIII	52439	52440	1
chrIII	55451	55452	1
chrIII	55836	55837	2
chrIII	55856	55857	2
chrIII	62532	62533	1
chrIII	62622	62623	2
chrIII	62650	62651	1
chrIII	62683	62684	2
chrIII	62696	62697	1
chrIII	80887	80888	1
chrIII	80926	80927	1
chrIII	81063	81064	1
chrIII	81485	81486	1
chrIII	93150	93151	1
chrIII	105787	105788	1
chrIII	105852	105853	1
chrIII	106375	106377	2
chrIII	108534	108535	3
chrIII	109598	109599	3
chrIII	128822	128823	1
chrIII	130346	130347	1
chrIII	134047	134048	1
chrIII	136176	136177	1
chrIII	146887	146888	2
chrIII	153207	153208	1
chrIII	155240	155241	1
chrIII	157263	157264	1
chrIII	157649	157650	2
chrIII	157700	157702	1
chrIII	163375	163376	2
chrIII	166578	166579	2
chrIII	169727	169728	1
chrIII	169783	169784	2
chrIII	174415	174416	4
chrIII	174704	174705	2
chrIII	175329	175330	2
chrIII	177246	177247	1
chrIII	178496	178497	1
chrIII	183494	183495	1
chrIII	185451	185452	2
chrIII	188315	188316	3
chrIII	188614	188615	1
chrIII	194551	194552	1
chrIII	194560	194562	1
chrIII	194586	194587	1
chrIII	194596	194597	1
chrIII	194630	194631	3
chrIII	194726	194727	1
chrIII	195164	195165	1
chrIII	195389	195390	4
chrIII	215460	215461	2
chrIII	215513	215514	2
chrIII	215569	215570	1
chrIII	215765	215766	1
chrIII	229926	229927	1
chrIII	239077	239078	1
chrIII	247058	247059	3
chrIII	247067	247068	4
chrIII	247084	247085	1
chrIII	247170	247171	2
chrIII	247176	247177	2
chrIII	248155	248156	1
chrIII	253682	253683	1
chrIII	255065	255066	1
chrIII	256518	256519	1
chrIII	257005	257006	1
chrIII	258610	258611	3
chrIII	258636	258637	1
chrIII	258645	258646	1
chrIII	267856	267857	4
chrIII	267962	267963	2
chrIII	276196	276197	1
chrIII	277677	277678	1
chrIII	283860	283861	1
chrIII	298713	298714	2
chrIII	298804	298805	3
chrIII	302102	302103	1
chrIII	313430	313431	2
chrIV	21666	21667	1
chrIV	34690	34691	5
chrIV	41594	41595	1
chrIV	57909	57910	1
chrIV	65234	65235	1
chrIV	65610	65611	1
chrIV	65611	65612	3
chrIV	66176	66177	4
chrIV	75638	75639	2
chrIV	75654	75655	3
chrIV	76016	76017	1
chrIV	91556	91557	2
chrIV	92449	92450	1
chrIV	93893	93894	1
chrIV	119042	119043	2
chrIV	121521	121522	1
chrIV	122857	122858	2
chrIV	135326	135327	1
chrIV	138001	138002	1
chrIV	139894	139895	1
chrIV	140149	140150	1
chrIV	140170	140171	1
chrIV	143304	143305	2
chrIV	143406	143407	1
chrIV	144966	144967	1
chrIV	147761	147762	2
chrIV	147762	147763	4
chrIV	147868	147869	1
chrIV	156548	156549	1
chrIV	156603	156604	3
chrIV	162719	162720	2
chrIV	164606	164607	1
chrIV	183691	183692	1
chrIV	184498	184499	6
chrIV	185893	185894	1
chrIV	185894	185895	2
chrIV	186550	186551	1
chrIV	188976	188977	1
chrIV	192538	192539	1
chrIV	210875	210876	1
chrIV	213411	213412	2
chrIV	213427	213428	3
chrIV	217488	217489	3
chrIV	218436	218437	1
chrIV	226153	226154	1
chrIV	226737	226738	2
chrIV	227454	227455	2
chrIV	228819	228820	1
chrIV	230365	230366	1
chrIV	231745	231746	1
chrIV	234633	234634	1
chrIV	234651	234652	1
chrIV	249745	249746	1
chrIV	249793	249794	1
chrIV	252395	252396	1
chrIV	252396	252397	2
chrIV	253268	253269	2
chrIV	258368	258369	3
chrIV	258880	258881	1
chrIV	264097	264098	3
chrIV	264180	264181	3
chrIV	264207	264208	1
chrIV	268244	268245	3
chrIV	268292	268293	1
chrIV	269491	269492	1
chrIV	270960	270961	1
chrIV	272591	272592	1
chrIV	272990	272991	1
chrIV	273303	273304	3
chrIV	281102	281103	3
chrIV	287312	287313	1
chrIV	289996	289997	1
chrIV	295744	295745	1
chrIV	295745	295746	3
chrIV	304053	304054	1
chrIV	304455	304456	1
chrIV	316970	316971	1
chrIV	321141	321142	1
chrIV	321369	321370	1
chrIV	321415	321416	1
chrIV	321834	321835	5
chrIV	329263	329264	1
chrIV	331921	331922	3
chrIV	333753	333754	1
chrIV	337462	337463	2
chrIV	340375	340376	1
chrIV	340377	340378	4
chrIV	342597	342598	2
chrIV	350083	350084	2
chrIV	350089	350090	1
chrIV	350502	350503	2
chrIV	353198	353199	1
chrIV	353257	353258	1
chrIV	353258	353259	3
chrIV	353290	353291	1
chrIV	361266	361267	1
chrIV	361269	361270	2
chrIV	362047	362048	1
chrIV	366227	366228	2
chrIV	366250	366251	1
chrIV	367500	367501	2
chrIV	368525	368526	1
chrIV	374335	374336	1
chrIV	381823	381824	1
chrIV	389899	389900	1
chrIV	394838	394839	1
chrIV	396327	396328	2
chrIV	398654	398655	1
chrIV	398655	398656	2
chrIV	398953	398954	2
chrIV	404537	404538	4
chrIV	404647	404648	1
chrIV	407355	407356	3
chrIV	413506	413507	1
chrIV	421503	421504	1
chrIV	421535	421536	1
chrIV	421551	421552	1
chrIV	421859	421860	2
chrIV	428926	428927	4
chrIV	431328	431329	1
chrIV	431503	431504	1
chrIV	431504	431505	3
chrIV	436124	436125	1
chrIV	436125	436126	5
chrIV	436127	436128	1
chrIV	436963	436964	1
chrIV	438373	438374	1
chrIV	464542	464543	2
chrIV	464618	464619	1
chrIV	466600	466601	2
chrIV	468944	468945	1
chrIV	469050	469051	1
chrIV	475754	475755	1
chrIV	478590	478591	4
chrIV	478593	478594	4
chrIV	478595	478596	1
chrIV	494702	494703	1
chrIV	501600	501601	1
chrIV	501694	501695	1
chrIV	506634	506635	1
chrIV	507360	507361	1
chrIV	511101	511102	1
chrIV	525721	525722	1
chrIV	525800	525801	1
chrIV	526075	526076	1
chrIV	539611	539612	2
chrIV	545302	545303	1
chrIV	546441	546442	1
chrIV	547469	547470	1
chrIV	567486	567487	1
chrIV	567488	567489	1
chrIV	569579	569580	1
chrIV	569580	569581	3
chrIV	569609	569610	4
chrIV	569650	569651	1
chrIV	570115	570116	1
chrIV	573369	573370	3
chrIV	585342	585343	1
chrIV	586144	586145	3
chrIV	586160	586161	1
chrIV	590892	590893	3
chrIV	590915	590916	2
chrIV	598696	598697	3
chrIV	599106	599107	1
chrIV	599519	599520	1
chrIV	599842	599843	1
chrIV	599846	599847	1
chrIV	599871	599872	1
chrIV	603157	603158	3
chrIV	607917	607918	1
chrIV	614187	614188	2
chrIV	619432	619433	3
chrIV	621720	621721	2
chrIV	625208	625209	2
chrIV	642494	642495	2
chrIV	643089	643090	1
chrIV	651873	651874	3
chrIV	657821	657822	1
chrIV	659927	659928	1
chrIV	661541	661542	5
chrIV	661547	661548	1
chrIV	663558	663559	1
chrIV	666704	666705	2
chrIV	666765	666766	1
chrIV	666772	666773	4
chrIV	679938	679939	1
chrIV	680521	680522	2
chrIV	686251	686252	1
chrIV	693297	693298	1
chrIV	699114	699116	1
chrIV	699212	699213	1
chrIV	700799	700800	1
chrIV	703986	703987	2
chrIV	704065	704066	1
chrIV	705969	705970	1
chrIV	710934	710935	2
chrIV	711757	711758	1
chrIV	713502	713503	1
chrIV	718191	718192	1
chrIV	718192	718193	3
chrIV	721825	721826	1
chrIV	721834	721835	1
chrIV	725904	725905	1
chrIV	725916	725917	1
chrIV	731028	731029	1
chrIV	732418	732419	3
chrIV	733156	733157	1
chrIV	734716	734717	2
chrIV	734760	734761	3
chrIV	735574	735575	1
chrIV	736786	736787	1
chrIV	738734	738735	1
chrIV	740807	740808	6
chrIV	745797	745798	3
chrIV	745888	745889	2
chrIV	746478	746479	1
chrIV	749648	749649	1
chrIV	764290	764291	1
chrIV	769599	769600	3
chrIV	770693	770694	1
chrIV	774101	774102	4
chrIV	776467	776468	1
chrIV	779159	779160	1
chrIV	791420	791421	1
chrIV	791421	791422	3
chrIV	791486	791487	1
chrIV	791775	791776	7
chrIV	791842	791843	4
chrIV	791878	791879	1
chrIV	806234	806235	1
chrIV	806387	806388	1
chrIV	806400	806401	2
chrIV	806405	806406	1
chrIV	807193	807194	1
chrIV	807223	807224	1
chrIV	807285	807288	1
chrIV	807288	807289	4
chrIV	807293	807294	2
chrIV	807299	807300	3
chrIV	807300	807301	2
chrIV	807305	807306	3
chrIV	807324	807325	4
chrIV	807338	807339	2
chrIV	807348	807349	3
chrIV	807369	807370	1
chrIV	808840	808841	1
chrIV	810053	810054	1
chrIV	814512	814513	1
chrIV	814534	814535	1
chrIV	814643	814645	1
chrIV	819004	819005	1
chrIV	824392	824393	1
chrIV	829461	829462	2
chrIV	830178	830179	1
chrIV	834700	834701	2
chrIV	840314	840315	2
chrIV	857862	857863	1
chrIV	857863	857864	3
chrIV	858447	858448	1
chrIV	861224	861225	2
chrIV	868060	868061	3
chrIV	871368	871369	1
chrIV	871369	871370	3
chrIV	889562	889563	2
chrIV	889878	889879	1
chrIV	889917	889918	1
chrIV	890004	890005	1
chrIV	890005	890006	2
chrIV	894409	894410	1
chrIV	897433	897434	1
chrIV	899346	899347	1
chrIV	900118	900119	1
chrIV	906515	906516	5
chrIV	910034	910035	1
chrIV	914353	914354	1
chrIV	924882	924883	2
chrIV	924897	924898	5
chrIV	924928	924929	1
chrIV	925818	925819	3
chrIV	925835	925836	5
chrIV	939186	939188	1
chrIV	943947	943948	1
chrIV	943950	943951	2
chrIV	943998	943999	4
chrIV	951878	951879	1
chrIV	954480	954481	3
chrIV	954843	954844	2
chrIV	955879	955880	1
chrIV	957923	957924	1
chrIV	964874	964875	1
chrIV	965035	965036	1
chrIV	965086	965087	1
chrIV	965966	965967	4
chrIV	970629	970630	1
chrIV	973367	973368	1
chrIV	973827	973828	2
chrIV	973876	973877	1
chrIV	993786	993787	2
chrIV	993791	993792	1
chrIV	1001292	1001293	2
chrIV	1007361	1007362	4
chrIV	1007852	1007853	1
chrIV	1011076	1011077	2
chrIV	1011186	1011187	2
chrIV	1011207	1011208	1
chrIV	1015392	1015393	1
chrIV	1020798	1020799	5
chrIV	1032594	1032595	1
chrIV	1035246	1035247	2
chrIV	1040032	1040033	1
chrIV	1041427	1041428	1
chrIV	1041728	1041729	1
chrIV	1045626	1045627	1
chrIV	1045636	1045637	3
chrIV	1046486	1046487	1
chrIV	1055232	1055234	1
chrIV	1055241	1055242	1
chrIV	1059974	1059975	1
chrIV	1063654	1063655	2
chrIV	1063923	1063924	1
chrIV	1075611	1075612	1
chrIV	1077600	1077601	1
chrIV	1081389	1081390	1
chrIV	1086415	1086416	2
chrIV	1086416	1086417	1
chrIV	1086450	1086451	1
chrIV	1086477	1086478	1
chrIV	1089570	1089571	1
chrIV	1117564	1117565	1
chrIV	1119350	1119351	1
chrIV	1120158	1120159	1
chrIV	1135817	1135818	1
chrIV	1140831	1140832	1
chrIV	1143509	1143510	1
chrIV	1144802	1144803	1
chrIV	1145134	1145135	1
chrIV	1149444	1149445	3
chrIV	1161893	1161894	3
chrIV	1161918	1161919	1
chrIV	1161933	1161934	2
chrIV	1169525	1169526	1
chrIV	1176625	1176626	1
chrIV	1178838	1178839	1
chrIV	1178846	1178847	1
chrIV	1178859	1178860	1
chrIV	1179220	1179221	1
chrIV	1180092	1180093	1
chrIV	1180971	1180972	1
chrIV	1182129	1182130	4
chrIV	1184848	1184849	5
chrIV	1186267	1186268	1
chrIV	1187054	1187055	4
chrIV	1187432	1187433	1
chrIV	1188663	1188664	1
chrIV	1188664	1188665	2
chrIV	1188682	1188683	1
chrIV	1188692	1188693	2
chrIV	1188693	1188694	4
chrIV	1188713	1188714	2
chrIV	1188745	1188746	3
chrIV	1188750	1188751	4
chrIV	1189044	1189045	2
chrIV	1190187	1190188	3
chrIV	1198565	1198567	1
chrIV	1199200	1199201	1
chrIV	1200840	1200841	1
chrIV	1201163	1201164	3
chrIV	1203631	1203632	1
chrIV	1220320	1220321	1
chrIV	1224110	1224111	1
chrIV	1232473	1232474	3
chrIV	1232534	1232535	1
chrIV	1235332	1235333	3
chrIV	1240981	1240982	1
chrIV	1241094	1241095	1
chrIV	1250393	1250394	1
chrIV	1252903	1252904	1
chrIV	1260436	1260437	1
chrIV	1260713	1260714	1
chrIV	1264596	1264597	1
chrIV	1264806	1264807	1
chrIV	1266946	1266947	1
chrIV	1272960	1272961	1
chrIV	1273729	1273730	1
chrIV	1279405	1279406	3
chrIV	1279520	1279522	1
chrIV	1279793	1279794	1
chrIV	1286028	1286029	1
chrIV	1294081	1294082	1
chrIV	1297744	1297745	1
chrIV	1299751	1299752	4
chrIV	1303894	1303895	1
chrIV	1305238	1305239	3
chrIV	1305255	1305256	1
chrIV	1312470	1312471	1
chrIV	1313222	1313223	1
chrIV	1313278	1313279	1
chrIV	1313462	1313463	1
chrIV	1313463	1313464	2
chrIV	1313503	1313504	2
chrIV	1313514	1313515	3
chrIV	1315103	1315104	3
chrIV	1329849	1329850	1
chrIV	1331222	1331223	1
chrIV	1333650	1333651	1
chrIV	1335894	1335895	2
chrIV	1336609	1336610	1
chrIV	1336611	1336612	4
chrIV	1344577	1344578	1
chrIV	1346961	1346962	1
chrIV	1348916	1348917	1
chrIV	1350803	1350804	1
chrIV	1351560	1351561	3
chrIV	1363721	1363722	4
chrIV	1368539	1368540	1
chrIV	1372062	1372063	1
chrIV	1375894	1375895	1
chrIV	1388377	1388378	1
chrIV	1389408	1389409	1
chrIV	1389429	1389430	3
chrIV	1389477	1389478	2
chrIV	1390285	1390286	1
chrIV	1391940	1391941	1
chrIV	1392031	1392032	3
chrIV	1394321	1394322	1
chrIV	1395143	1395144	1
chrIV	1396061	1396062	1
chrIV	1396901	1396902	4
chrIV	1402044	1402045	4
chrIV	1402047	1402048	1
chrIV	1404484	1404485	1
chrIV	1408318	1408319	3
chrIV	1410871	1410872	1
chrIV	1410903	1410904	2
chrIV	1413598	1413599	2
chrIV	1423961	1423962	2
chrIV	1424373	1424374	1
chrIV	1426366	1426367	1
chrIV	1432678	1432679	1
chrIV	1440618	1440619	3
chrIV	1448344	1448345	2
chrIV	1454686	1454687	2
chrIV	1462207	1462208	1
chrIV	1462350	1462351	3
chrIV	1462722	1462723	1
chrIV	1469629	1469630	1
chrIV	1469687	1469688	3
chrIV	1475214	1475215	1
chrIV	1483005	1483006	3
chrIV	1489974	1489975	4
chrIV	1491511	1491512	1
chrIV	1491580	1491581	1
chrIV	1492627	1492628	1
chrIV	1492628	1492629	3
chrIV	1499636	1499637	2
chrIV	1506950	1506951	3
chrIV	1506956	1506957	1
chrIV	1512229	1512230	1
chrIV	1512231	1512232	1
chrIV	1512233	1512235	1
chrIV	1512236	1512237	2
chrIV	1512238	1512239	1
chrIX	25306	25307	1
chrIX	26092	26093	1
chrIX	26241	26242	2
chrIX	31618	31619	2
chrIX	34304	34305	1
chrIX	39534	39535	1
chrIX	41237	41238	2
chrIX	41263	41265	1
chrIX	41446	41447	1
chrIX	41471	41472	1
chrIX	45772	45773	3
chrIX	47814	47815	1
chrIX	53300	53301	1
chrIX	58141	58142	2
chrIX	58168	58169	1
chrIX	58170	58171	2
chrIX	74460	74461	5
chrIX	76860	76862	1
chrIX	78201	78202	1
chrIX	80184	80185	1
chrIX	80185	80186	2
chrIX	82736	82737	1
chrIX	94088	94089	1
chrIX	100471	100472	1
chrIX	113180	113181	1
chrIX	116037	116038	1
chrIX	128479	128480	1
chrIX	131155	131156	1
chrIX	133446	133447	2
chrIX	135436	135437	1
chrIX	139092	139093	3
chrIX	141425	141426	6
chrIX	149965	149966	1
chrIX	152668	152669	2
chrIX	159692	159693	1
chrIX	175047	175048	1
chrIX	179335	179336	1
chrIX	184970	184971	1
chrIX	185035	185036	2
chrIX	186579	186580	1
chrIX	195073	195074	1
chrIX	214515	214516	1
chrIX	221951	221952	4
chrIX	222580	222581	1
chrIX	226565	226566	1
chrIX	238138	238139	1
chrIX	238761	238762	2
chrIX	239296	239297	1
chrIX	250423	250424	1
chrIX	252512	252513	1
chrIX	253003	253004	1
chrIX	253624	253625	1
chrIX	256255	256256	1
chrIX	263510	263511	1
chrIX	263610	263611	2
chrIX	263671	263672	3
chrIX	270034	270035	1
chrIX	270176	270177	1
chrIX	270243	270244	1
chrIX	270244	270245	3
chrIX	270254	270255	3
chrIX	270262	270263	3
chrIX	272205	272206	3
chrIX	272764	272765	4
chrIX	275120	275121	2
chrIX	275244	275245	1
chrIX	275355	275356	1
chrIX	278446	278447	1
chrIX	285723	285724	3
chrIX	291565	291566	2
chrIX	295215	295216	3
chrIX	295264	295265	4
chrIX	312139	312140	1
chrIX	312405	312407	1
chrIX	316081	316082	1
chrIX	316091	316092	3
chrIX	328254	328255	2
chrIX	334945	334946	2
chrIX	334966	334967	1
chrIX	338506	338507	2
chrIX	339114	339115	3
chrIX	340101	340102	1
chrIX	340102	340103	5
chrIX	343522	343523	1
chrIX	344370	344371	1
chrIX	345974	345975	1
chrIX	347708	347709	4
chrIX	364219	364220	2
chrIX	364238	364239	4
chrIX	364251	364252	2
chrIX	364286	364287	1
chrIX	381123	381124	3
chrIX	397403	397404	1
chrIX	405203	405204	1
chrIX	406946	406947	2
chrIX	411618	411619	1
chrIX	414785	414786	3
chrIX	416260	416261	2
chrIX	416883	416884	1
chrIX	421338	421339	3
chrIX	421404	421405	2
chrIX	421405	421406	1
chrIX	421432	421433	1
chrIX	421446	421447	2
chrIX	421559	421560	3
chrV	7865	7866	2
chrV	9512	9513	1
chrV	14623	14624	1
chrV	15508	15509	1
chrV	16271	16272	1
chrV	26851	26852	3
chrV	32133	32134	4
chrV	46723	46724	1
chrV	70636	70637	1
chrV	71207	71208	1
chrV	75148	75149	1
chrV	75237	75238	2
chrV	79119	79120	2
chrV	79974	79975	1
chrV	82849	82850	6
chrV	83907	83908	1
chrV	84436	84437	2
chrV	88480	88481	1
chrV	88827	88828	1
chrV	89476	89477	1
chrV	89542	89543	1
chrV	89565	89566	2
chrV	92903	92904	3
chrV	94642	94643	1
chrV	96284	96285	1
chrV	96319	96320	1
chrV	96322	96324	1
chrV	96326	96327	1
chrV	96337	96338	1
chrV	96366	96367	5
chrV	97839	97840	1
chrV	99446	99447	3
chrV	105567	105568	1
chrV	109846	109847	3
chrV	109854	109855	1
chrV	110793	110794	1
chrV	110992	110993	1
chrV	113894	113895	3
chrV	114343	114344	1
chrV	114344	114345	2
chrV	121893	121894	1
chrV	121894	121895	5
chrV	123319	123320	2
chrV	123966	123967	1
chrV	124028	124029	1
chrV	124036	124037	2
chrV	124090	124091	1
chrV	124091	124092	2
chrV	125283	125285	1
chrV	149127	149128	1
chrV	149135	149136	1
chrV	157591	157592	1
chrV	159261	159262	3
chrV	159373	159374	1
chrV	159440	159442	1
chrV	167714	167715	1
chrV	173523	173524	1
chrV	173574	173575	2
chrV	175475	175476	2
chrV	175598	175599	1
chrV	178955	178956	2
chrV	179759	179760	3
chrV	183193	183194	2
chrV	183544	183545	2
chrV	183566	183567	1
chrV	183604	183605	1
chrV	184588	184589	1
chrV	186342	186343	1
chrV	186997	186998	1
chrV	195591	195592	1
chrV	195639	195640	4
chrV	196277	196278	1
chrV	196281	196282	1
chrV	196351	196352	3
chrV	196386	196387	1
chrV	199498	199499	2
chrV	202059	202060	1
chrV	208386	208387	1
chrV	228832	228833	1
chrV	229983	229984	3
chrV	233077	233078	3
chrV	234693	234694	2
chrV	235451	235452	2
chrV	240792	240793	1
chrV	247451	247452	1
chrV	261173	261174	2
chrV	263186	263187	1
chrV	264017	264018	1
chrV	266077	266078	1
chrV	267823	267824	3
chrV	276855	276856	1
chrV	280818	280819	3
chrV	284940	284941	1
chrV	289685	289686	1
chrV	294821	294822	3
chrV	317800	317801	1
chrV	331531	331532	1
chrV	334446	334447	5
chrV	335125	335126	1
chrV	335127	335128	1
chrV	335186	335187	1
chrV	335228	335229	2
chrV	335236	335237	4
chrV	335250	335251	2
chrV	335257	335258	4
chrV	335272	335273	1
chrV	343019	343020	3
chrV	343031	343032	2
chrV	343036	343037	1
chrV	344638	344639	2
chrV	344674	344675	2
chrV	346986	346987	1
chrV	355045	355046	4
chrV	362462	362463	1
chrV	362509	362510	3
chrV	362607	362608	1
chrV	366117	366118	1
chrV	366177	366178	3
