chrIV	181131	181132	2
chrIV	186696	186697	1
chrIV	188425	188426	1
chrIV	190295	190296	3
chrIV	202284	202285	1
chrIV	227213	227214	2
chrIV	233083	233084	1
chrIV	238133	238134	1
chrIV	239632	239633	4
chrIV	239633	239634	1
chrIV	239635	239636	4
chrIV	249492	249493	2
chrIV	249493	249494	1
chrIV	249528	249529	1
chrIV	254652	254653	1
chrIV	255073	255074	1
chrIV	256976	256977	1
chrIV	263284	263285	1
chrIV	263869	263870	2
chrIV	267535	267536	2
chrIV	293672	293673	3
chrIV	295424	295425	1
chrIV	298772	298773	1
chrIV	324581	324582	1
chrIV	325841	325842	1
chrIV	327171	327172	1
chrIV	328024	328025	1
chrIV	329756	329757	1
chrIV	336253	336254	1
chrIV	336676	336677	1
chrIV	338209	338210	1
chrIV	340186	340187	5
chrIV	341955	341956	1
chrIV	342139	342140	4
chrIV	344659	344660	1
chrIV	362811	362812	2
chrIV	362838	362839	3
chrIV	362840	362841	1
chrIV	367236	367237	1
chrIV	371837	371838	2
chrIV	375966	375967	4
chrIV	376122	376123	2
chrIV	376123	376124	1
chrIV	381210	381211	2
chrIV	381510	381511	2
chrIV	381511	381512	1
chrIV	381558	381559	1
chrIV	388036	388037	2
chrIV	389207	389208	1
chrIV	389212	389213	2
chrIV	391945	391946	1
chrIV	391947	391948	2
chrIV	393664	393665	3
chrIV	397998	397999	2
chrIV	398293	398294	1
chrIV	400802	400803	3
chrIV	400899	400900	2
chrIV	402487	402488	1
chrIV	403150	403151	3
chrIV	403175	403176	5
chrIV	403176	403177	1
chrIV	403973	403976	1
chrIV	405868	405869	3
chrIV	409924	409925	1
chrIV	414044	414045	1
chrIV	415294	415295	3
chrIV	418645	418646	1
chrIV	420644	420645	1
chrIV	424525	424526	1
chrIV	429170	429171	6
chrIV	429173	429174	1
chrIV	453307	453308	3
chrIV	454293	454294	4
chrIV	454318	454319	1
chrIV	454422	454423	1
chrIV	459819	459820	1
chrIV	464472	464473	1
chrIV	466148	466149	1
chrIV	468736	468737	1
chrIV	479566	479567	2
chrIV	481110	481111	3
chrIV	483275	483276	1
chrIV	487634	487635	4
chrIV	493745	493746	1
chrIV	493751	493752	1
chrIV	496245	496246	1
chrIV	497254	497255	1
chrIV	501348	501349	4
chrIV	511757	511758	1
chrIV	519934	519935	1
chrIV	538370	538371	1
chrIV	538438	538439	1
chrIV	540189	540190	3
chrIV	546943	546944	2
chrIV	558032	558033	2
chrIV	568400	568401	1
chrIV	578775	578776	2
chrIV	584325	584326	1
chrIV	588715	588716	2
chrIV	590456	590457	2
chrIV	590597	590598	1
chrIV	599476	599477	1
chrIV	601748	601749	1
chrIV	606095	606096	2
chrIV	606097	606098	1
chrIV	607841	607842	4
chrIV	607878	607879	1
chrIV	607922	607923	1
chrIV	619330	619331	1
chrIV	619450	619451	1
chrIV	628861	628862	1
chrIV	638586	638587	2
chrIV	638704	638705	3
chrIV	642519	642520	1
chrIV	643169	643170	2
chrIV	643170	643171	1
chrIV	652633	652635	1
chrIV	664093	664094	2
chrIV	674288	674289	1
chrIV	675304	675305	1
chrIV	680377	680378	1
chrIV	680586	680587	1
chrIV	682480	682481	3
chrIV	682743	682744	1
chrIV	683767	683768	6
chrIV	694845	694846	1
chrIV	698398	698399	1
chrIV	698416	698417	4
chrIV	698785	698786	1
chrIV	703022	703023	1
chrIV	715251	715252	2
chrIV	716994	716995	3
chrIV	718832	718833	1
chrIV	722755	722756	2
chrIV	723600	723601	1
chrIV	724395	724396	1
chrIV	727229	727230	1
chrIV	727427	727428	1
chrIV	733941	733942	2
chrIV	733942	733943	1
chrIV	735210	735211	1
chrIV	739358	739359	1
chrIV	740118	740119	2
chrIV	740164	740165	1
chrIV	741121	741122	2
chrIV	741138	741139	4
chrIV	744597	744598	3
chrIV	754376	754377	3
chrIV	754401	754402	4
chrIV	754542	754543	3
chrIV	754551	754552	1
chrIV	754922	754923	2
chrIV	754946	754947	1
chrIV	756004	756005	2
chrIV	756005	756006	1
chrIV	767753	767754	3
chrIV	781012	781013	1
chrIV	787271	787272	1
chrIV	796159	796160	1
chrIV	798452	798453	2
chrIV	801891	801892	2
chrIV	802265	802266	1
chrIV	809654	809655	2
chrIV	810652	810653	3
chrIV	810700	810701	3
chrIV	810704	810705	2
chrIV	811359	811360	1
chrIV	829240	829241	3
chrIV	840827	840828	2
chrIV	841751	841752	3
chrIV	843574	843575	3
chrIV	851144	851145	1
chrIV	855630	855631	4
chrIV	856295	856296	1
chrIV	861022	861023	2
chrIV	869736	869737	2
chrIV	871061	871062	1
chrIV	889262	889263	1
chrIV	902340	902341	3
chrIV	902341	902342	1
chrIV	904039	904040	1
chrIV	904155	904156	1
chrIV	904174	904175	1
chrIV	904719	904720	2
chrIV	904748	904749	1
chrIV	906266	906267	3
chrIV	907322	907323	1
chrIV	908681	908682	5
chrIV	917931	917932	1
chrIV	922851	922852	2
chrIV	937593	937594	1
chrIV	938129	938130	3
chrIV	938210	938211	1
chrIV	941404	941405	1
chrIV	947663	947664	1
chrIV	951374	951375	1
chrIV	956397	956398	1
chrIV	962659	962660	2
chrIV	963114	963115	4
chrIV	964130	964131	1
chrIV	969122	969123	1
chrIV	971887	971888	1
chrIV	972939	972940	2
chrIV	973542	973543	3
chrIV	976663	976664	1
chrIV	976683	976684	1
chrIV	976800	976801	4
chrIV	978299	978300	1
chrIV	980641	980642	2
chrIV	980870	980871	1
chrIV	996509	996510	1
chrIV	1003359	1003360	3
chrIV	1007316	1007317	1
chrIV	1010077	1010078	1
chrIV	1010965	1010966	1
chrIV	1013496	1013497	1
chrIV	1014909	1014910	1
chrIV	1023459	1023460	2
chrIV	1025304	1025305	1
chrIV	1025618	1025619	1
chrIV	1036799	1036800	1
chrIV	1036914	1036915	2
chrIV	1039501	1039502	3
chrIV	1040909	1040910	1
chrIV	1043475	1043476	1
chrIV	1044331	1044332	1
chrIV	1051556	1051557	2
chrIV	1057210	1057211	4
chrIV	1067953	1067954	3
chrIV	1074061	1074062	1
chrIV	1076536	1076537	1
chrIV	1077472	1077473	4
chrIV	1077473	1077474	1
chrIV	1082133	1082134	1
chrIV	1082159	1082161	1
chrIV	1091726	1091727	1
chrIV	1110571	1110572	2
chrIV	1110573	1110574	1
chrIV	1114620	1114621	3
chrIV	1116044	1116045	1
chrIV	1119450	1119451	1
chrIV	1120670	1120671	3
chrIV	1132129	1132130	3
chrIV	1143364	1143365	2
chrIV	1144346	1144347	2
chrIV	1146609	1146610	2
chrIV	1153471	1153472	2
chrIV	1156640	1156641	1
chrIV	1156641	1156642	2
chrIV	1156642	1156643	1
chrIV	1161490	1161491	1
chrIV	1165096	1165097	1
chrIV	1180854	1180855	2
chrIV	1182795	1182796	1
chrIV	1184399	1184400	1
chrIV	1185230	1185231	4
chrIV	1203092	1203093	1
chrIV	1203094	1203095	1
chrIV	1205956	1205957	1
chrIV	1221898	1221899	1
chrIV	1228718	1228719	3
chrIV	1257326	1257327	3
chrIV	1257327	1257328	1
chrIV	1258198	1258199	1
chrIV	1258203	1258204	4
chrIV	1276757	1276758	3
chrIV	1276939	1276940	1
chrIV	1280069	1280070	1
chrIV	1280080	1280081	1
chrIV	1280131	1280132	1
chrIV	1284358	1284359	2
chrIV	1284364	1284365	4
chrIV	1299064	1299065	1
chrIV	1303560	1303561	1
chrIV	1324175	1324176	3
chrIV	1324211	1324212	3
chrIV	1324294	1324295	1
chrIV	1325548	1325549	3
chrIV	1325560	1325561	1
chrIV	1328074	1328075	1
chrIV	1330784	1330785	1
chrIV	1330786	1330787	1
chrIV	1332485	1332486	1
chrIV	1333228	1333229	4
chrIV	1335655	1335656	1
chrIV	1338063	1338064	6
chrIV	1348108	1348109	2
chrIV	1348141	1348142	1
chrIV	1349745	1349746	1
chrIV	1357447	1357448	1
chrIV	1368245	1368246	1
chrIV	1372922	1372923	1
chrIV	1378671	1378672	2
chrIV	1379412	1379413	2
chrIV	1385035	1385036	1
chrIV	1394020	1394021	1
chrIV	1394047	1394048	1
chrIV	1394066	1394067	4
chrIV	1394093	1394094	1
chrIV	1400619	1400620	2
chrIV	1408147	1408148	1
chrIV	1409443	1409444	1
chrIV	1409833	1409834	1
chrIV	1423915	1423916	1
chrIV	1424264	1424265	1
chrIV	1425924	1425925	1
chrIV	1427913	1427914	3
chrIV	1427914	1427915	1
chrIV	1428523	1428524	2
chrIV	1433001	1433002	1
chrIV	1433189	1433190	1
chrIV	1436938	1436939	1
chrIV	1440350	1440351	2
chrIV	1440430	1440431	3
chrIV	1440912	1440913	2
chrIV	1450205	1450206	2
chrIV	1453035	1453036	1
chrIV	1454728	1454729	2
chrIV	1455547	1455548	1
chrIV	1471988	1471989	1
chrIV	1472012	1472013	3
chrIV	1485767	1485768	1
chrIV	1485852	1485853	2
chrIV	1487104	1487105	1
chrIV	1488714	1488715	1
chrIV	1500335	1500336	1
chrIV	1500345	1500346	1
chrIV	1500352	1500353	2
chrIV	1500354	1500355	2
chrIV	1500355	1500356	1
chrIV	1500361	1500362	1
chrIV	1500381	1500382	1
chrIV	1501838	1501839	1
chrIV	1514862	1514863	1
chrIV	1514953	1514954	3
chrIX	40883	40884	2
chrIX	40956	40957	3
chrIX	44125	44126	1
chrIX	44276	44277	1
chrIX	52313	52314	1
chrIX	52321	52322	4
chrIX	52329	52330	1
chrIX	52766	52767	1
chrIX	52811	52812	1
chrIX	52819	52820	2
chrIX	52859	52860	1
chrIX	54821	54822	1
chrIX	54828	54829	1
chrIX	54880	54881	1
chrIX	55115	55116	7
chrIX	55180	55181	2
chrIX	55181	55182	1
chrIX	57394	57395	3
chrIX	58389	58390	1
chrIX	63463	63464	2
chrIX	63464	63465	1
chrIX	63494	63495	2
chrIX	63522	63523	2
chrIX	63549	63551	1
chrIX	63557	63558	2
chrIX	66666	66667	1
chrIX	70244	70245	3
chrIX	76503	76504	1
chrIX	90218	90219	1
chrIX	91249	91250	1
chrIX	91254	91255	4
chrIX	108391	108392	2
chrIX	112923	112924	4
chrIX	113877	113878	1
chrIX	115725	115726	1
chrIX	126629	126630	1
chrIX	126633	126634	1
chrIX	137723	137724	2
chrIX	145000	145001	1
chrIX	145162	145163	3
chrIX	149688	149689	2
chrIX	156144	156145	6
chrIX	170709	170710	2
chrIX	170737	170738	1
chrIX	170757	170758	3
chrIX	176985	176986	1
chrIX	178059	178060	2
chrIX	178060	178062	1
chrIX	178415	178416	1
chrIX	182925	182926	1
chrIX	188677	188678	3
chrIX	188678	188679	1
chrIX	188719	188720	1
chrIX	195811	195812	1
chrIX	211108	211109	2
chrIX	214108	214109	2
chrIX	219657	219658	1
chrIX	234704	234705	1
chrIX	242777	242778	1
chrIX	243828	243829	3
chrIX	245884	245885	1
chrIX	261673	261674	4
chrIX	263158	263159	1
chrIX	265327	265328	2
chrIX	265390	265391	1
chrIX	275172	275175	1
chrIX	278325	278326	1
chrIX	280692	280693	4
chrIX	282844	282845	2
chrIX	285029	285030	2
chrIX	285744	285745	1
chrIX	287442	287443	2
chrIX	287488	287489	2
chrIX	287608	287609	5
chrIX	288067	288068	1
chrIX	298931	298932	1
chrIX	298977	298978	1
chrIX	298988	298989	2
chrIX	304680	304681	3
chrIX	308254	308255	1
chrIX	308597	308598	1
chrIX	312412	312413	1
chrIX	313241	313242	2
chrIX	320012	320013	1
chrIX	320321	320322	1
chrIX	327891	327892	1
chrIX	330001	330002	1
chrIX	330003	330004	1
chrIX	330035	330036	2
chrIX	332815	332816	1
chrIX	334438	334439	2
chrIX	336218	336219	2
chrIX	338168	338169	2
chrIX	338169	338170	1
chrIX	343695	343696	3
chrIX	344450	344451	1
chrIX	344503	344504	1
chrIX	344644	344645	1
chrIX	352065	352066	2
chrIX	352066	352067	1
chrIX	354334	354335	2
chrIX	372463	372464	1
chrIX	372470	372471	2
chrIX	372546	372547	1
chrIX	377975	377976	1
chrIX	377977	377978	1
chrIX	378037	378038	3
chrIX	383805	383806	1
chrIX	395970	395971	1
chrIX	397316	397317	2
chrIX	399293	399294	1
chrIX	406707	406708	2
chrIX	409667	409668	1
chrIX	416133	416134	1
chrIX	416792	416793	1
chrIX	416823	416824	1
chrIX	416841	416842	1
chrIX	435304	435305	1
chrV	6577	6578	1
chrV	8824	8825	1
chrV	12540	12541	1
chrV	13253	13254	2
chrV	15923	15924	1
chrV	18393	18394	1
chrV	19407	19408	2
chrV	26399	26400	1
chrV	28941	28942	2
chrV	29021	29022	1
chrV	35466	35467	1
chrV	41819	41820	2
chrV	42095	42096	1
chrV	46318	46319	2
chrV	48686	48687	1
chrV	56331	56332	2
chrV	60322	60323	3
chrV	60399	60400	1
chrV	70921	70922	2
chrV	77747	77748	2
chrV	80912	80913	1
chrV	81280	81281	1
chrV	81532	81533	3
chrV	81582	81583	1
chrV	81591	81592	1
chrV	83520	83521	1
chrV	83598	83599	6
chrV	83599	83600	1
chrV	83670	83671	1
chrV	83691	83692	1
chrV	87184	87185	3
chrV	87261	87262	1
chrV	87272	87273	5
chrV	88428	88429	3
chrV	97711	97712	2
chrV	105261	105262	1
chrV	108658	108659	3
chrV	108659	108660	1
chrV	119595	119596	1
chrV	137099	137100	2
chrV	140983	140984	2
chrV	141267	141268	4
chrV	141349	141350	1
chrV	144808	144809	3
chrV	145004	145005	1
chrV	159565	159566	2
chrV	160569	160570	1
chrV	168783	168784	1
chrV	169416	169417	4
chrV	171659	171660	1
chrV	171705	171706	2
chrV	181739	181740	1
chrV	182823	182824	3
chrV	187876	187877	1
chrV	206418	206419	1
chrV	211706	211707	2
chrV	229403	229404	2
chrV	236494	236495	2
chrV	236834	236835	1
chrV	236849	236850	1
chrV	242657	242658	1
chrV	244533	244534	1
chrV	245589	245590	2
chrV	245663	245664	3
chrV	247726	247727	1
chrV	247756	247757	1
chrV	249247	249248	1
chrV	249296	249297	1
chrV	249625	249626	1
chrV	254069	254070	1
chrV	263637	263638	1
chrV	264389	264390	2
chrV	270638	270639	2
chrV	270766	270767	3
chrV	279554	279555	1
chrV	279733	279734	3
chrV	285857	285858	1
chrV	285869	285870	1
chrV	287091	287092	1
chrV	291002	291003	1
chrV	313613	313614	1
chrV	317645	317646	2
chrV	318540	318541	1
chrV	318554	318555	1
chrV	318558	318559	1
chrV	318705	318706	2
chrV	334651	334652	1
chrV	335621	335622	2
chrV	343597	343598	2
chrV	343870	343871	1
chrV	344582	344583	2
chrV	344643	344644	3
chrV	351281	351282	2
chrV	351369	351370	1
chrV	355689	355690	3
chrV	357631	357632	3
chrV	357632	357633	1
chrV	364071	364072	1
chrV	368252	368253	1
chrV	375946	375947	1
chrV	377334	377335	2
chrV	388648	388649	2
chrV	393006	393007	2
chrV	402553	402554	1
chrV	404635	404636	5
chrV	412357	412358	5
chrV	415869	415870	1
chrV	421961	421962	6
chrV	435422	435423	3
chrV	437220	437221	1
chrV	438931	438932	1
chrV	463271	463272	3
chrV	463280	463281	1
chrV	463290	463291	1
chrV	463316	463317	3
chrV	468729	468730	1
chrV	469629	469630	2
chrV	474465	474466	2
chrV	474492	474493	4
chrV	474500	474501	4
chrV	474508	474509	3
chrV	474510	474511	1
chrV	475655	475656	3
chrV	485195	485196	2
chrV	488405	488406	2
chrV	499763	499764	1
chrV	499825	499826	1
chrV	502761	502762	1
chrV	505251	505252	2
chrV	505271	505272	5
chrV	506959	506960	1
chrV	515014	515015	1
chrV	524296	524297	2
chrV	532972	532973	1
chrV	538932	538933	3
chrV	539957	539958	1
chrV	541854	541855	2
chrV	547425	547426	1
chrV	552300	552301	1
chrV	557955	557956	1
chrV	566149	566150	3
chrV	570230	570231	3
chrVI	1419	1420	3
chrVI	17954	17955	2
chrVI	27044	27045	3
chrVI	27116	27117	3
chrVI	27154	27155	2
chrVI	39180	39181	6
chrVI	40751	40752	2
chrVI	42799	42800	3
chrVI	43804	43805	1
chrVI	55379	55381	1
chrVI	55398	55399	1
chrVI	55399	55400	2
chrVI	55408	55409	1
chrVI	55420	55421	1
chrVI	55424	55425	2
chrVI	55425	55427	1
chrVI	55433	55434	1
chrVI	70564	70565	1
chrVI	78122	78123	1
chrVI	78134	78135	1
chrVI	81077	81078	1
chrVI	82810	82811	2
chrVI	83281	83282	1
chrVI	85740	85741	2
chrVI	89038	89039	3
chrVI	89264	89265	1
chrVI	89919	89920	4
chrVI	92586	92587	1
chrVI	95288	95289	4
chrVI	102585	102586	2
chrVI	104373	104374	1
chrVI	104749	104750	3
chrVI	104801	104803	1
chrVI	105801	105802	1
chrVI	105803	105804	1
chrVI	107454	107455	5
chrVI	108028	108029	1
chrVI	118778	118779	4
chrVI	118779	118780	2
chrVI	122462	122463	2
chrVI	134648	134649	1
chrVI	152260	152261	1
chrVI	152545	152546	1
chrVI	153161	153162	2
chrVI	156657	156658	1
chrVI	156661	156662	3
chrVI	164431	164432	2
chrVI	169635	169636	2
chrVI	172515	172516	1
chrVI	185058	185059	1
chrVI	200772	200773	1
chrVI	202888	202889	1
chrVI	213323	213324	3
chrVI	217670	217671	1
chrVI	228496	228497	1
chrVI	229968	229969	1
chrVI	231162	231163	1
chrVI	235109	235110	1
chrVI	237528	237529	1
chrVI	237545	237546	3
chrVI	240318	240319	2
chrVI	240351	240352	1
chrVI	240660	240661	1
chrVI	247603	247604	1
chrVI	248360	248361	1
chrVI	252923	252924	1
chrVI	253471	253472	2
chrVI	262003	262004	1
chrVI	269950	269951	1
chrVII	11660	11661	3
chrVII	17804	17805	1
chrVII	26914	26915	1
chrVII	50819	50820	1
chrVII	54859	54860	1
chrVII	56766	56767	2
